Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
1.3396464035548883,-1.2105249072599464,2,0,1,0.6613991013752177,1.5230178426784435,2,1,-1.213934457288018,2,2,1,1,-0.938376811805773,0,1,2,1,0.19648050085098764
0.0041185681317912485,0.5215865530193126,2,2,1,0.6613991013752177,0.9674119188433998,2,1,-0.40124168605466753,1,2,1,0,0.03141133078780467,0,2,2,1,0.4535392472118754
1.005764444699114,-0.4310747501342799,1,0,1,-2.0633796127548307,0.41180599500835624,0,1,1.2241438564120333,2,0,0,2,-0.938376811805773,0,1,1,1,0.7105979935727631
0.3380005269875655,1.5608534291868679,2,0,0,-1.3821849342223185,-0.42160289074420915,1,0,-0.40124168605466753,1,0,1,0,1.0011994733813825,0,1,1,0,0.4535392472118754
-0.6636453495797573,-0.6042858961622058,2,2,0,-0.01979557715729433,1.3841163617196826,2,1,-0.40124168605466753,1,2,1,0,1.0011994733813825,0,0,2,1,-0.5746957382316756
0.3380005269875655,1.5608534291868679,2,1,1,-0.01979557715729433,-1.6022654788936768,2,0,1.2241438564120333,2,2,1,2,0.03141133078780467,0,0,2,0,0.7105979935727631
1.5065873829827754,1.3876422831589421,2,1,1,-0.01979557715729433,-0.21325066930606779,2,1,-0.40124168605466753,1,2,1,2,0.03141133078780467,0,1,1,1,0.9676567399336509
0.0041185681317912485,-0.7774970421901317,2,2,1,-0.01979557715729433,0.8979611783640193,2,1,-0.40124168605466753,1,1,1,1,1.0011994733813825,0,0,2,0,-0.5746957382316756
1.5065873829827754,1.0412199911030902,1,2,0,-2.0633796127548307,1.1063133998021608,2,1,0.41145108517868284,2,2,1,0,-1.9081649543993509,0,2,2,0,1.2247154862945386
-2.6669371027144027,1.7340645752147938,0,0,1,0.6613991013752177,-1.046659555058633,0,1,-1.213934457288018,2,0,0,2,1.0011994733813825,0,0,1,1,0.4535392472118754
0.8388234652712269,-0.8641026152040947,2,2,0,-0.01979557715729433,-1.6022654788936768,2,1,-0.40124168605466753,2,2,1,2,0.03141133078780467,0,2,2,0,-0.31763699187078787
0.17105954755967837,-0.25786360410635406,1,2,1,-0.01979557715729433,1.0368626593227803,2,1,2.0368366276453838,2,2,0,1,0.03141133078780467,0,2,1,1,0.19648050085098764
-0.329763390723983,0.08855868794949777,0,1,1,0.6613991013752177,-0.2827014097854482,2,1,-1.213934457288018,2,2,1,1,0.03141133078780467,0,1,1,0,-0.5746957382316756
0.17105954755967837,-0.6908914691761688,2,2,1,-1.3821849342223185,-1.2550117764967745,2,1,-0.40124168605466753,0,2,1,1,1.9709876159749602,1,0,1,1,-0.8317544845925633
-1.9991731850028542,-1.6435527723297614,2,2,1,-0.01979557715729433,-1.4633639979349158,2,1,-0.40124168605466753,0,2,1,2,0.03141133078780467,0,0,2,1,-1.8599894700361144
-0.16282241129609587,-0.9507081882180577,2,0,1,-0.01979557715729433,0.48125673548773673,0,1,-0.40124168605466753,1,2,1,0,-0.938376811805773,0,1,2,1,-0.5746957382316756
0.3380005269875655,-0.7774970421901317,0,2,0,-0.7009902556898064,0.27290451404959537,0,1,-0.40124168605466753,1,1,1,2,0.03141133078780467,0,1,2,1,-0.31763699187078787
1.5065873829827754,-0.1712580310923911,0,0,1,-2.0633796127548307,1.2452148807609216,1,1,2.849529398878734,2,0,1,1,0.03141133078780467,0,0,2,1,1.7388329790163142
-0.49670437015187013,-1.1239193342459837,2,2,1,-1.3821849342223185,-1.6022654788936768,0,1,0.41145108517868284,2,2,0,0,0.03141133078780467,0,1,0,0,-1.3458719773143388
-0.8305863290076444,1.3010367101449791,2,2,0,-0.01979557715729433,1.2452148807609216,2,1,0.41145108517868284,1,2,1,2,1.0011994733813825,0,0,1,1,0.7105979935727631
-0.49670437015187013,0.6947976990472384,2,0,1,-0.01979557715729433,1.314665621240302,1,1,-1.213934457288018,2,2,1,1,0.03141133078780467,0,1,2,1,0.4535392472118754
0.8388234652712269,-1.4703416263018354,2,0,1,-0.01979557715729433,-0.21325066930606779,2,1,1.2241438564120333,2,0,0,0,1.0011994733813825,0,0,0,1,-0.06057824550990011
0.3380005269875655,0.5215865530193126,1,1,0,-0.7009902556898064,-1.4633639979349158,2,1,0.41145108517868284,2,2,1,1,-2.8779530969929286,0,1,1,1,-0.8317544845925633
-0.49670437015187013,0.5215865530193126,2,0,0,-1.3821849342223185,1.5230178426784435,0,1,1.2241438564120333,0,2,1,1,0.03141133078780467,0,0,2,1,0.9676567399336509
0.5049415064154527,1.5608534291868679,2,1,1,-0.01979557715729433,-1.4633639979349158,1,1,-1.213934457288018,2,2,1,0,0.03141133078780467,0,0,2,0,0.19648050085098764
0.17105954755967837,-1.7301583453437241,0,2,0,-0.01979557715729433,0.3423552545289758,2,1,-1.213934457288018,2,0,1,1,1.0011994733813825,1,0,2,1,-0.8317544845925633
1.005764444699114,-0.8641026152040947,2,1,1,0.6613991013752177,-0.0048984478679264375,2,1,-0.40124168605466753,2,1,0,1,1.0011994733813825,1,1,0,0,-1.088813230953451
-0.6636453495797573,1.474247856172905,2,2,1,-0.7009902556898064,1.175764140281541,1,1,-1.213934457288018,0,2,0,2,1.0011994733813825,0,0,2,1,0.9676567399336509
-0.329763390723983,1.474247856172905,0,2,1,-2.0633796127548307,-0.0048984478679264375,1,1,-1.213934457288018,1,2,1,2,0.03141133078780467,0,1,1,1,0.4535392472118754
-0.329763390723983,0.7814032720612014,0,2,1,-2.0633796127548307,-0.14379992882668732,2,1,1.2241438564120333,0,2,0,2,-0.938376811805773,0,0,2,0,8.422360384399395
-1.498350246719193,0.9546144180891273,2,2,0,-0.7009902556898064,1.314665621240302,2,1,1.2241438564120333,2,2,1,1,0.03141133078780467,0,0,1,1,0.19648050085098764
0.3380005269875655,-1.3837360532878724,1,2,0,-0.01979557715729433,1.5924685831578238,1,0,-0.40124168605466753,2,2,1,0,0.03141133078780467,0,1,2,1,-1.3458719773143388
0.3380005269875655,0.08855868794949777,2,2,1,-0.01979557715729433,0.13400303309083447,1,1,0.41145108517868284,2,2,1,2,0.03141133078780467,0,2,0,0,0.19648050085098764
0.0041185681317912485,-0.9507081882180577,0,0,1,-0.7009902556898064,-0.14379992882668732,2,1,0.41145108517868284,1,2,0,2,0.03141133078780467,0,1,0,1,-0.31763699187078787
-0.16282241129609587,-1.1239193342459837,1,2,0,-1.3821849342223185,1.175764140281541,0,1,-1.213934457288018,2,2,1,2,0.03141133078780467,0,0,2,1,-0.8317544845925633
-1.3314092672913058,1.0412199911030902,2,2,0,-2.0633796127548307,1.175764140281541,0,1,0.41145108517868284,2,0,1,1,0.03141133078780467,1,1,1,1,-0.06057824550990011
-0.49670437015187013,-1.2971304802739094,2,0,1,0.6613991013752177,-0.6299551121823505,2,1,-0.40124168605466753,0,0,1,1,1.0011994733813825,1,2,1,0,-0.5746957382316756
-0.329763390723983,-0.08465245807842814,2,2,1,-0.01979557715729433,0.27290451404959537,2,1,-1.213934457288018,1,0,0,1,0.03141133078780467,0,0,0,1,-0.5746957382316756
-0.8305863290076444,1.5608534291868679,0,2,0,-0.7009902556898064,-1.185561036017394,0,1,-1.213934457288018,1,0,1,2,0.03141133078780467,0,0,2,1,0.4535392472118754
-0.16282241129609587,-1.1239193342459837,2,2,0,-1.3821849342223185,0.48125673548773673,0,1,-0.40124168605466753,1,1,0,0,0.03141133078780467,0,1,2,1,-1.088813230953451
0.3380005269875655,1.6474590022008309,2,1,1,-0.7009902556898064,1.175764140281541,1,1,1.2241438564120333,2,2,1,0,1.0011994733813825,0,2,1,1,1.2247154862945386
1.8404693418385496,1.7340645752147938,2,2,0,-0.01979557715729433,-1.1161102955380136,2,1,0.41145108517868284,0,0,1,2,1.9709876159749602,0,2,1,1,2.2529504717380897
0.17105954755967837,0.17516426096346072,2,0,1,-0.01979557715729433,-0.6299551121823505,0,1,1.2241438564120333,1,2,1,2,0.03141133078780467,1,0,2,0,0.4535392472118754
0.3380005269875655,-1.1239193342459837,2,2,1,-0.01979557715729433,-0.21325066930606779,0,1,1.2241438564120333,1,0,1,2,-0.938376811805773,0,2,1,0,-0.06057824550990011
0.0041185681317912485,-0.6042858961622058,0,2,1,1.3425937799077299,1.175764140281541,2,1,0.41145108517868284,2,0,1,2,0.03141133078780467,0,0,2,1,0.4535392472118754
-1.9991731850028542,-0.25786360410635406,0,2,1,-0.7009902556898064,0.828510437884639,2,1,-1.213934457288018,1,2,1,1,-0.938376811805773,0,1,1,1,-1.088813230953451
0.0041185681317912485,-0.6908914691761688,2,2,0,1.3425937799077299,-0.6299551121823505,2,1,1.2241438564120333,1,0,0,2,0.03141133078780467,0,2,2,1,-0.06057824550990011
0.0041185681317912485,-0.7774970421901317,1,0,1,-0.01979557715729433,-0.9077580740998723,0,1,0.41145108517868284,2,2,1,0,1.9709876159749602,0,0,2,1,-0.31763699187078787
2.508233259550098,1.6474590022008309,0,0,1,-0.01979557715729433,0.6896089569258781,1,1,0.41145108517868284,2,0,0,1,-0.938376811805773,0,2,2,0,3.024126710820753
-0.16282241129609587,-1.2105249072599464,2,2,0,0.6613991013752177,-0.07434918834730689,2,1,-0.40124168605466753,0,2,1,1,0.03141133078780467,0,1,2,0,-0.8317544845925633
0.3380005269875655,0.7814032720612014,0,0,1,-0.7009902556898064,0.3423552545289758,2,1,-0.40124168605466753,0,0,1,2,0.03141133078780467,0,1,2,0,1.4817742326554264
0.0041185681317912485,-1.7301583453437241,1,0,0,-0.01979557715729433,0.48125673548773673,0,1,0.41145108517868284,1,0,1,2,1.0011994733813825,1,1,2,1,-1.088813230953451
-1.1644682878634187,0.34837540699138664,2,2,0,-1.3821849342223185,0.2034537735702149,2,1,-0.40124168605466753,1,0,1,2,-0.938376811805773,0,1,2,1,-0.5746957382316756
1.1727054241270012,1.474247856172905,1,0,1,0.6613991013752177,0.41180599500835624,2,1,-1.213934457288018,0,2,1,2,1.9709876159749602,0,1,2,0,1.4817742326554264
0.8388234652712269,-0.6908914691761688,0,0,1,0.6613991013752177,1.314665621240302,1,1,0.41145108517868284,1,2,0,2,1.0011994733813825,0,0,1,0,0.7105979935727631
0.8388234652712269,-1.1239193342459837,0,2,0,1.3425937799077299,1.2452148807609216,0,1,0.41145108517868284,1,0,1,2,0.03141133078780467,1,1,2,0,0.19648050085098764
-0.8305863290076444,0.5215865530193126,2,2,1,-0.01979557715729433,-1.2550117764967745,2,1,-0.40124168605466753,2,2,1,0,0.03141133078780467,0,0,2,1,-0.5746957382316756
1.3396464035548883,0.7814032720612014,1,0,1,1.3425937799077299,0.27290451404959537,0,1,-1.213934457288018,1,2,0,2,-1.9081649543993509,0,0,1,0,0.9676567399336509
-1.3314092672913058,0.6947976990472384,1,2,0,-0.7009902556898064,-0.21325066930606779,1,1,0.41145108517868284,2,2,1,2,-0.938376811805773,0,0,0,1,-0.8317544845925633
0.6718824858433398,-0.6042858961622058,2,0,1,0.6613991013752177,-0.7688565931411113,2,1,2.0368366276453838,0,2,0,1,0.03141133078780467,1,0,1,1,0.19648050085098764
2.174351300694324,-0.8641026152040947,2,2,1,-0.7009902556898064,0.48125673548773673,1,1,-0.40124168605466753,1,0,1,1,1.0011994733813825,0,0,2,1,0.4535392472118754
-0.9975273084355315,1.5608534291868679,2,2,0,-0.01979557715729433,0.06455229261145401,2,1,-1.213934457288018,2,0,0,2,1.0011994733813825,0,0,1,0,0.4535392472118754
-0.49670437015187013,1.474247856172905,2,2,0,0.6613991013752177,0.9674119188433998,2,1,-0.40124168605466753,1,2,1,1,1.0011994733813825,0,1,0,1,0.4535392472118754
0.17105954755967837,-0.1712580310923911,2,2,1,2.023788458440242,-1.3939132574555355,2,1,-0.40124168605466753,0,1,0,2,-0.938376811805773,0,0,2,1,-0.06057824550990011
-0.49670437015187013,1.2144311371310161,1,2,1,0.6613991013752177,-0.6994058526617309,1,1,2.0368366276453838,2,2,1,1,2.9407757585685377,0,1,0,0,0.19648050085098764
-1.498350246719193,-0.1712580310923911,2,0,1,0.6613991013752177,-1.6717162193730573,2,1,0.41145108517868284,1,2,1,1,0.03141133078780467,0,2,2,1,-0.8317544845925633
0.0041185681317912485,-0.25786360410635406,2,2,0,-0.7009902556898064,0.828510437884639,1,1,-1.213934457288018,1,0,1,2,1.0011994733813825,0,1,2,0,-0.31763699187078787
-0.9975273084355315,-1.2105249072599464,0,1,0,-0.01979557715729433,1.453567102199063,2,1,1.2241438564120333,1,0,1,0,0.03141133078780467,0,1,2,1,-1.088813230953451
0.5049415064154527,-0.25786360410635406,2,2,1,-0.01979557715729433,0.27290451404959537,2,1,-1.213934457288018,1,0,1,1,-0.938376811805773,0,1,1,1,-0.31763699187078787
-0.9975273084355315,0.08855868794949777,2,2,0,1.3425937799077299,0.41180599500835624,2,1,-0.40124168605466753,1,0,0,0,0.03141133078780467,0,2,2,0,-0.31763699187078787
1.5065873829827754,-1.6435527723297614,2,0,1,-0.01979557715729433,-1.6022654788936768,1,1,1.2241438564120333,1,2,0,2,0.03141133078780467,0,0,2,0,-0.06057824550990011
-0.8305863290076444,-0.1712580310923911,0,0,0,1.3425937799077299,-0.0048984478679264375,1,1,-0.40124168605466753,1,2,1,0,-1.9081649543993509,0,1,2,1,-0.5746957382316756
-0.329763390723983,0.9546144180891273,1,2,1,-1.3821849342223185,0.06455229261145401,2,1,-0.40124168605466753,2,2,1,1,0.03141133078780467,0,1,2,0,0.19648050085098764
0.8388234652712269,0.6081921260332754,2,1,0,1.3425937799077299,-1.6022654788936768,0,1,-0.40124168605466753,1,0,0,2,-0.938376811805773,0,1,2,1,0.19648050085098764
-1.1644682878634187,0.43498098000534957,0,2,0,-0.7009902556898064,0.9674119188433998,2,1,-1.213934457288018,0,2,0,1,-1.9081649543993509,1,1,2,1,-0.5746957382316756
0.17105954755967837,1.3876422831589421,2,2,0,0.6613991013752177,-0.7688565931411113,0,1,0.41145108517868284,2,0,1,1,-2.8779530969929286,0,0,2,1,0.9676567399336509
1.3396464035548883,-1.6435527723297614,2,0,0,-0.7009902556898064,0.7590596974052585,0,1,-0.40124168605466753,1,2,0,0,0.03141133078780467,1,2,0,1,-0.5746957382316756
-1.66529122614708,0.17516426096346072,2,1,0,0.6613991013752177,-0.35215215026482866,2,1,1.2241438564120333,1,0,1,2,-1.9081649543993509,1,2,2,0,-0.8317544845925633
0.17105954755967837,0.9546144180891273,0,2,0,-0.7009902556898064,1.7313700641165848,2,1,-1.213934457288018,0,2,0,1,-0.938376811805773,0,2,2,0,1.2247154862945386
0.3380005269875655,0.17516426096346072,2,2,0,1.3425937799077299,-0.9772088145792527,2,1,0.41145108517868284,1,2,1,0,-0.938376811805773,1,1,2,0,-0.5746957382316756
0.8388234652712269,-0.6042858961622058,2,0,0,0.6613991013752177,-1.5328147384142963,0,0,-1.213934457288018,1,0,0,0,1.9709876159749602,0,2,2,0,-0.31763699187078787
-1.1644682878634187,-1.2971304802739094,1,0,0,-0.7009902556898064,1.6619193236372043,2,1,-1.213934457288018,1,2,0,0,1.0011994733813825,0,1,2,1,-1.6029307236752266
-1.3314092672913058,1.3876422831589421,1,0,1,0.6613991013752177,-0.9077580740998723,2,1,0.41145108517868284,2,0,1,0,0.03141133078780467,0,0,2,0,0.19648050085098764
0.5049415064154527,-0.08465245807842814,0,0,1,0.6613991013752177,0.48125673548773673,1,1,1.2241438564120333,2,2,1,0,0.03141133078780467,1,2,1,0,0.4535392472118754
